m,delta
388,0.021424363522832772
389,0.021424383110571394
390,0.02142435551414305
391,0.02142434831320915
392,0.021424325957054843
393,0.021424374448581956
394,0.021424409740904996
395,0.02142434358432366
396,0.021424341971532392
397,0.0214243397034451
398,0.021424361335326533
399,0.021424311490997806
400,0.021424320155915718
401,0.02142438746029966
402,0.021424323088614264
403,0.02142437076149478
404,0.02142435516122559
405,0.02142433593031651
406,0.021424317283440603
407,0.02142433556022764
408,0.021424344681602314
409,0.021424336569248324
410,0.021424286630278518
411,0.021424398331235415
412,0.021424337727095462
413,0.021424388062545707
414,0.021424360097483264
415,0.021424366951461153
416,0.021424353161443567
417,0.021424373639009127
418,0.02142438617944858
419,0.021424346181326596
420,0.021424362049955285
421,0.02142436360989713
422,0.021424349204116372
423,0.021424335945459932
424,0.021424331670552854
425,0.02142443187563482
426,0.02142436458565133
427,0.021424317108556832
428,0.02142435002551256
429,0.02142431007046874
430,0.021424361299792343
431,0.02142432329811216
432,0.021424389694368558
433,0.0214243562816721
434,0.021424365067996356
435,0.021424355218307038
436,0.0214243519900577
437,0.021424383319824686
438,0.021424373058815
439,0.02142435354987319
440,0.021424365380017348
441,0.021424373440455467
442,0.02142436607837218
443,0.02142432417855308
444,0.02142433134693787
445,0.021424341943059342
446,0.021424401905446165
447,0.021424349762026982
448,0.02142437904938415
449,0.0214243458517093
450,0.021424353382654703
451,0.02142437300262241
452,0.021424411772375165
453,0.021424375138277718
454,0.021424382190730153
455,0.02142436137991449
456,0.02142433693385417
457,0.021424317896073464
458,0.021424366176053235
459,0.021424334114556565
460,0.02142432534364578
461,0.0214243207480306
462,0.02142430080220737
463,0.02142436272556068
464,0.021424379157818568
465,0.02142435877677221
466,0.02142442444228662
467,0.021424375878104272
468,0.021424338446008415
469,0.021424421476556304
470,0.021424350949427053
471,0.021424366759188636
472,0.02142435662079666
473,0.021424336590495502
474,0.021424320194828872
475,0.021424377311172665
476,0.02142432410173997
477,0.021424400306431446
478,0.021424338542900576
479,0.021424408283208386
480,0.021424322632171325
481,0.02142439142071458
482,0.02142438213483186
483,0.021424373681048547
484,0.021424432536316595
485,0.021424358803443014
486,0.02142432892035743
487,0.021424347848766248
488,0.021424374752086094
489,0.021424351826178273
490,0.021424338966785153
491,0.021424363196526044
492,0.02142434969558103
493,0.021424293111155006
494,0.02142432108805808
495,0.02142438426464376
496,0.021424378182902673
497,0.02142440817459788
498,0.021424403499119317
499,0.021424353742962168
